SYMBOL,DATE,TIME,PRICE,SIZE,G127,CORR,COND,EX
MSFT,20050310,15:46:37,25.34,300,0,0,,T
MSFT,20050310,15:46:40,25.34,100,0,0,,T
MSFT,20050310,15:46:40,25.34,100,0,0,,P
MSFT,20050310,15:46:40,25.34,100,0,0,,C
MSFT,20050310,15:46:40,25.341,174,0,0,,T
MSFT,20050310,15:46:41,25.35,400,0,0,,T
MSFT,20050310,15:46:44,25.34,400,0,0,,T
MSFT,20050310,15:46:45,25.34,165,0,0,,C
MSFT,20050310,15:46:45,25.34,735,0,0,,C
MSFT,20050310,15:46:46,25.34,100,0,0,,T
MSFT,20050310,15:46:49,25.34,265,0,0,,C
MSFT,20050310,15:46:49,25.34,435,0,0,,C
MSFT,20050310,15:46:51,25.34,300,0,0,,T
MSFT,20050310,15:46:52,25.34,500,0,0,,T
MSFT,20050310,15:46:53,25.34,100,0,0,,C
MSFT,20050310,15:46:54,25.349,140,0,0,,T
MSFT,20050310,15:46:58,25.34,400,0,0,,T
MSFT,20050310,15:46:58,25.34,384,0,0,,P
MSFT,20050310,15:46:58,25.34,600,0,0,,P
MSFT,20050310,15:46:58,25.34,175,0,0,,P
MSFT,20050310,15:46:59,25.34,365,0,0,,C
MSFT,20050310,15:46:59,25.34,200,0,0,,T
MSFT,20050310,15:46:59,25.34,2000,0,0,,C
MSFT,20050310,15:46:59,25.34,2000,0,0,,C
MSFT,20050310,15:46:59,25.34,1400,0,0,,C
MSFT,20050310,15:46:59,25.34,235,0,0,,C
MSFT,20050310,15:47:00,25.34,165,0,0,,C
MSFT,20050310,15:47:00,25.34,208,0,0,,C
MSFT,20050310,15:47:01,25.35,863,0,0,,C
MSFT,20050310,15:47:01,25.35,200,0,0,,C
MSFT,20050310,15:47:01,25.35,300,0,0,,C
MSFT,20050310,15:47:01,25.35,500,0,0,,C
MSFT,20050310,15:47:01,25.35,137,0,0,,C
MSFT,20050310,15:47:03,25.34,500,0,0,,T
MSFT,20050310,15:47:07,25.35,900,0,0,,P
MSFT,20050310,15:47:08,25.34,224,0,0,,T
MSFT,20050310,15:47:08,25.3418,120,0,0,,T
MSFT,20050310,15:47:11,25.35,2000,0,0,,P
MSFT,20050310,15:47:12,25.3415,120,0,0,,T
MSFT,20050310,15:47:13,25.35,563,0,0,,C
MSFT,20050310,15:47:13,25.35,900,0,0,,C
MSFT,20050310,15:47:13,25.35,137,0,0,,C
MSFT,20050310,15:47:13,25.34,2000,0,0,,T
MSFT,20050310,15:47:13,25.34,500,0,0,,T
MSFT,20050310,15:47:13,25.34,500,0,0,,T
MSFT,20050310,15:47:13,25.34,600,0,0,,T
MSFT,20050310,15:47:13,25.34,2000,0,0,,T
MSFT,20050310,15:47:13,25.34,400,0,0,,T
MSFT,20050310,15:47:13,25.34,400,0,0,,T
MSFT,20050310,15:47:13,25.34,600,0,0,,T
MSFT,20050310,15:47:13,25.34,500,0,0,,T
MSFT,20050310,15:47:13,25.34,400,0,0,,T
MSFT,20050310,15:47:13,25.34,1400,0,0,,T
MSFT,20050310,15:47:13,25.34,700,0,0,,T
MSFT,20050310,15:47:13,25.34,400,0,0,,T
MSFT,20050310,15:47:13,25.34,1400,0,0,,T
MSFT,20050310,15:47:13,25.34,600,0,0,,T
MSFT,20050310,15:47:13,25.34,300,0,0,,T
MSFT,20050310,15:47:13,25.34,1000,0,0,,T
MSFT,20050310,15:47:13,25.34,700,0,0,,T
MSFT,20050310,15:47:13,25.34,132,0,0,,P
MSFT,20050310,15:47:13,25.34,292,0,0,,C
MSFT,20050310,15:47:13,25.34,208,0,0,,C
MSFT,20050310,15:47:13,25.34,2000,0,0,,T
MSFT,20050310,15:47:13,25.34,2000,0,0,,T
MSFT,20050310,15:47:13,25.34,500,0,0,,T
MSFT,20050310,15:47:13,25.34,600,0,0,,T
MSFT,20050310,15:47:13,25.34,1400,0,0,,T
MSFT,20050310,15:47:13,25.34,400,0,0,,T
MSFT,20050310,15:47:13,25.34,500,0,0,,T
MSFT,20050310,15:47:13,25.34,400,0,0,,T
MSFT,20050310,15:47:13,25.34,600,0,0,,T
MSFT,20050310,15:47:13,25.34,500,0,0,,T
MSFT,20050310,15:47:13,25.34,1000,0,0,,T
MSFT,20050310,15:47:14,25.34,400,0,0,,T
MSFT,20050310,15:47:14,25.34,600,0,0,,T
MSFT,20050310,15:47:14,25.34,400,0,0,,T
MSFT,20050310,15:47:14,25.34,1400,0,0,,T
MSFT,20050310,15:47:14,25.34,300,0,0,,T
MSFT,20050310,15:47:16,25.35,2000,0,0,,P
MSFT,20050310,15:47:18,25.341,200,0,0,,T
MSFT,20050310,15:47:21,25.35,600,0,0,,T
MSFT,20050310,15:47:22,25.34,400,0,0,,T
MSFT,20050310,15:47:22,25.34,400,0,0,,T
MSFT,20050310,15:47:22,25.34,376,0,0,,T
MSFT,20050310,15:47:22,25.34,500,0,0,,T
MSFT,20050310,15:47:22,25.34,624,0,0,,T
MSFT,20050310,15:47:22,25.35,100,0,0,,P
MSFT,20050310,15:47:23,25.34,192,0,0,,C
MSFT,20050310,15:47:23,25.34,1400,0,0,,C
MSFT,20050310,15:47:23,25.34,400,0,0,,C
MSFT,20050310,15:47:23,25.34,108,0,0,,C
MSFT,20050310,15:47:24,25.35,100,0,0,,T
MSFT,20050310,15:47:24,25.34,500,0,0,,T
MSFT,20050310,15:47:24,25.34,1900,0,0,,T
MSFT,20050310,15:47:24,25.34,100,0,0,,C
MSFT,20050310,15:47:24,25.34,192,0,0,,C
MSFT,20050310,15:47:24,25.34,300,0,0,,T
MSFT,20050310,15:47:24,25.34,149,0,0,,T
MSFT,20050310,15:47:24,25.34,200,0,0,,T
MSFT,20050310,15:47:24,25.34,151,0,0,,T
MSFT,20050310,15:47:24,25.34,1100,0,0,,C
MSFT,20050310,15:47:24,25.34,293,0,0,,P
MSFT,20050310,15:47:24,25.34,307,0,0,,P
MSFT,20050310,15:47:24,25.34,100,0,0,,T
MSFT,20050310,15:47:24,25.34,500,0,0,,T
MSFT,20050310,15:47:24,25.34,800,0,0,,T
MSFT,20050310,15:47:24,25.34,1000,0,0,,T
MSFT,20050310,15:47:24,25.34,400,0,0,,T
MSFT,20050310,15:47:24,25.34,293,0,0,,P
MSFT,20050310,15:47:24,25.34,500,0,0,,T
MSFT,20050310,15:47:24,25.34,400,0,0,,P
MSFT,20050310,15:47:24,25.34,500,0,0,,T
MSFT,20050310,15:47:24,25.34,500,0,0,,P
MSFT,20050310,15:47:24,25.34,100,0,0,,T
MSFT,20050310,15:47:24,25.34,500,0,0,,P
MSFT,20050310,15:47:24,25.34,500,0,0,,T
MSFT,20050310,15:47:24,25.34,500,0,0,,P
MSFT,20050310,15:47:24,25.34,400,0,0,,T
MSFT,20050310,15:47:24,25.34,600,0,0,,P
MSFT,20050310,15:47:24,25.34,400,0,0,,T
MSFT,20050310,15:47:24,25.34,600,0,0,,P
MSFT,20050310,15:47:24,25.34,100,0,0,,T
MSFT,20050310,15:47:24,25.34,100,0,0,,T
MSFT,20050310,15:47:24,25.34,500,0,0,,T
MSFT,20050310,15:47:24,25.34,500,0,0,,T
MSFT,20050310,15:47:24,25.34,149,0,0,,T
MSFT,20050310,15:47:24,25.34,200,0,0,,T
MSFT,20050310,15:47:24,25.34,100,0,0,,T
MSFT,20050310,15:47:24,25.34,100,0,0,,T
MSFT,20050310,15:47:24,25.34,300,0,0,,C
MSFT,20050310,15:47:24,25.34,600,0,0,,P
MSFT,20050310,15:47:24,25.34,800,0,0,,P
MSFT,20050310,15:47:24,25.34,107,0,0,,P
MSFT,20050310,15:47:24,25.34,100,0,0,,C
MSFT,20050310,15:47:25,25.34,400,0,0,,T
MSFT,20050310,15:47:25,25.34,500,0,0,,T
MSFT,20050310,15:47:25,25.34,451,0,0,,T
MSFT,20050310,15:47:25,25.34,400,0,0,,T
MSFT,20050310,15:47:25,25.34,500,0,0,,T
MSFT,20050310,15:47:25,25.34,100,0,0,,T
MSFT,20050310,15:47:25,25.34,492,0,0,,C
MSFT,20050310,15:47:25,25.34,500,0,0,,C
MSFT,20050310,15:47:25,25.34,600,0,0,,C
MSFT,20050310,15:47:25,25.34,708,0,0,,C
MSFT,20050310,15:47:25,25.341,200,0,0,,T
MSFT,20050310,15:47:25,25.34,500,0,0,,C
MSFT,20050310,15:47:25,25.34,500,0,0,,C
MSFT,20050310,15:47:25,25.34,500,0,0,,C
MSFT,20050310,15:47:25,25.34,100,0,0,,C
MSFT,20050310,15:47:25,25.34,500,0,0,,C
MSFT,20050310,15:47:25,25.34,500,0,0,,C
MSFT,20050310,15:47:25,25.34,500,0,0,,C
MSFT,20050310,15:47:25,25.34,100,0,0,,C
MSFT,20050310,15:47:25,25.34,500,0,0,,C
MSFT,20050310,15:47:25,25.34,500,0,0,,C
MSFT,20050310,15:47:25,25.34,600,0,0,,C
MSFT,20050310,15:47:25,25.34,500,0,0,,C
MSFT,20050310,15:47:25,25.34,400,0,0,,C
MSFT,20050310,15:47:25,25.34,1000,0,0,,C
MSFT,20050310,15:47:25,25.34,2000,0,0,,C
MSFT,20050310,15:47:25,25.34,1300,0,0,,C
MSFT,20050310,15:47:25,25.34,700,0,0,,C
MSFT,20050310,15:47:25,25.34,200,0,0,,C
MSFT,20050310,15:47:25,25.34,100,0,0,,C
MSFT,20050310,15:47:25,25.34,1000,0,0,,C
MSFT,20050310,15:47:25,25.34,250,0,0,,C
MSFT,20050310,15:47:25,25.34,900,0,0,,T
MSFT,20050310,15:47:25,25.34,373,0,0,,C
MSFT,20050310,15:47:25,25.34,1100,0,0,,T
MSFT,20050310,15:47:25,25.34,100,0,0,,T
MSFT,20050310,15:47:25,25.34,100,0,0,,T
MSFT,20050310,15:47:25,25.34,400,0,0,,T
MSFT,20050310,15:47:25,25.34,300,0,0,,T
MSFT,20050310,15:47:25,25.34,100,0,0,,T
MSFT,20050310,15:47:25,25.34,277,0,0,,C
MSFT,20050310,15:47:26,25.34,300,0,0,,P
MSFT,20050310,15:47:26,25.34,400,0,0,,P
MSFT,20050310,15:47:26,25.34,200,0,0,,P
MSFT,20050310,15:47:26,25.34,600,0,0,,P
MSFT,20050310,15:47:26,25.34,100,0,0,,P
MSFT,20050310,15:47:26,25.34,723,0,0,,C
MSFT,20050310,15:47:26,25.33,800,0,0,,T
MSFT,20050310,15:47:26,25.34,100,0,0,,C
MSFT,20050310,15:47:26,25.34,500,0,0,,P
MSFT,20050310,15:47:27,25.33,400,0,0,,C
MSFT,20050310,15:47:27,25.33,500,0,0,,C
MSFT,20050310,15:47:27,25.33,400,0,0,,C
MSFT,20050310,15:47:27,25.33,100,0,0,,T
MSFT,20050310,15:47:27,25.33,300,0,0,,T
MSFT,20050310,15:47:27,25.33,100,0,0,,T
MSFT,20050310,15:47:27,25.33,600,0,0,,C
MSFT,20050310,15:47:27,25.33,2000,0,0,,C
MSFT,20050310,15:47:27,25.33,500,0,0,,C
MSFT,20050310,15:47:27,25.33,500,0,0,,C
MSFT,20050310,15:47:27,25.33,100,0,0,,C
MSFT,20050310,15:47:27,25.33,1900,0,0,,C
MSFT,20050310,15:47:27,25.33,500,0,0,,C
MSFT,20050310,15:47:27,25.33,1000,0,0,,C
MSFT,20050310,15:47:27,25.33,1000,0,0,,C
MSFT,20050310,15:47:27,25.33,1000,0,0,,C
MSFT,20050310,15:47:27,25.33,300,0,0,,C
MSFT,20050310,15:47:27,25.33,500,0,0,,C
MSFT,20050310,15:47:27,25.33,600,0,0,,C
MSFT,20050310,15:47:27,25.33,600,0,0,,C
MSFT,20050310,15:47:27,25.33,600,0,0,,C
MSFT,20050310,15:47:27,25.33,100,0,0,,C
MSFT,20050310,15:47:27,25.33,500,0,0,,C
MSFT,20050310,15:47:27,25.33,500,0,0,,C
MSFT,20050310,15:47:27,25.33,425,0,0,,C
MSFT,20050310,15:47:27,25.33,500,0,0,,C
MSFT,20050310,15:47:27,25.33,500,0,0,,C
MSFT,20050310,15:47:27,25.33,475,0,0,,C
MSFT,20050310,15:47:27,25.34,300,0,0,,P
MSFT,20050310,15:47:27,25.34,400,0,0,,T
MSFT,20050310,15:47:27,25.34,100,0,0,,C
MSFT,20050310,15:47:28,25.33,500,0,0,,C
MSFT,20050310,15:47:28,25.33,500,0,0,,C
MSFT,20050310,15:47:28,25.33,275,0,0,,C
MSFT,20050310,15:47:28,25.33,100,0,0,,T
MSFT,20050310,15:47:28,25.33,100,0,0,,P
MSFT,20050310,15:47:28,25.33,100,0,0,,T
MSFT,20050310,15:47:28,25.33,100,0,0,,T
MSFT,20050310,15:47:28,25.33,100,0,0,,C
MSFT,20050310,15:47:30,25.33,600,0,0,,T
MSFT,20050310,15:47:35,25.34,8243,0,0,,T
MSFT,20050310,15:47:35,25.34,1000,0,0,,T
MSFT,20050310,15:47:37,25.33,1775,0,0,,T
MSFT,20050310,15:47:40,25.33,385,0,0,,T
MSFT,20050310,15:47:43,25.33,1000,0,0,,T
MSFT,20050310,15:47:44,25.33,125,0,0,,C
MSFT,20050310,15:47:44,25.33,500,0,0,,C
MSFT,20050310,15:47:44,25.33,500,0,0,,C
MSFT,20050310,15:47:44,25.33,275,0,0,,C
MSFT,20050310,15:47:45,25.33,125,0,0,,C
MSFT,20050310,15:47:45,25.33,500,0,0,,P
MSFT,20050310,15:47:45,25.33,600,0,0,,P
MSFT,20050310,15:47:45,25.33,400,0,0,,C
MSFT,20050310,15:47:45,25.33,700,0,0,,C
MSFT,20050310,15:47:45,25.33,300,0,0,,C
MSFT,20050310,15:47:45,25.33,100,0,0,,C
MSFT,20050310,15:47:45,25.33,500,0,0,,T
MSFT,20050310,15:47:45,25.33,700,0,0,,C
MSFT,20050310,15:47:45,25.33,1700,0,0,,C
MSFT,20050310,15:47:45,25.33,400,0,0,,T
MSFT,20050310,15:47:45,25.33,100,0,0,,T
MSFT,20050310,15:47:45,25.33,900,0,0,,T
MSFT,20050310,15:47:45,25.33,100,0,0,,T
MSFT,20050310,15:47:45,25.33,300,0,0,,T
MSFT,20050310,15:47:45,25.33,500,0,0,,T
MSFT,20050310,15:47:45,25.33,2400,0,0,,T
MSFT,20050310,15:47:45,25.33,300,0,0,,P
MSFT,20050310,15:47:46,25.33,300,0,0,,T
MSFT,20050310,15:47:46,25.33,4800,0,0,,T
MSFT,20050310,15:47:46,25.33,1100,0,0,,T
MSFT,20050310,15:47:46,25.33,100,0,0,,C
MSFT,20050310,15:47:46,25.33,100,0,0,,C
MSFT,20050310,15:47:46,25.33,200,0,0,,C
MSFT,20050310,15:47:46,25.33,100,0,0,,T
MSFT,20050310,15:47:46,25.33,500,0,0,,T
MSFT,20050310,15:47:46,25.33,100,0,0,,C
MSFT,20050310,15:47:46,25.33,273,0,0,,C
MSFT,20050310,15:47:46,25.33,400,0,0,,C
MSFT,20050310,15:47:46,25.33,527,0,0,,C
MSFT,20050310,15:47:46,25.33,100,0,0,,C
MSFT,20050310,15:47:46,25.33,200,0,0,,C
MSFT,20050310,15:47:46,25.33,600,0,0,,P
MSFT,20050310,15:47:46,25.33,100,0,0,,P
MSFT,20050310,15:47:46,25.33,300,0,0,,P
MSFT,20050310,15:47:46,25.33,100,0,0,,P
MSFT,20050310,15:47:46,25.33,400,0,0,,P
MSFT,20050310,15:47:46,25.33,100,0,0,,P
MSFT,20050310,15:47:46,25.33,100,0,0,,P
MSFT,20050310,15:47:46,25.33,100,0,0,,P
MSFT,20050310,15:47:46,25.33,100,0,0,,P
MSFT,20050310,15:47:46,25.33,100,0,0,,P
MSFT,20050310,15:47:46,25.33,200,0,0,,T
MSFT,20050310,15:47:46,25.33,100,0,0,,T
MSFT,20050310,15:47:46,25.33,300,0,0,,T
MSFT,20050310,15:47:46,25.33,100,0,0,,T
MSFT,20050310,15:47:46,25.33,173,0,0,,C
MSFT,20050310,15:47:46,25.34,500,0,0,,P
MSFT,20050310,15:47:46,25.34,300,0,0,,P
MSFT,20050310,15:47:46,25.33,200,0,0,,P
MSFT,20050310,15:47:46,25.33,200,0,0,,P
MSFT,20050310,15:47:46,25.33,100,0,0,,P
MSFT,20050310,15:47:46,25.33,100,0,0,,P
MSFT,20050310,15:47:46,25.33,100,0,0,,P
MSFT,20050310,15:47:46,25.33,173,0,0,,C
MSFT,20050310,15:47:46,25.33,500,0,0,,C
MSFT,20050310,15:47:46,25.33,2700,0,0,,C
MSFT,20050310,15:47:46,25.33,500,0,0,,C
MSFT,20050310,15:47:46,25.33,427,0,0,,C
MSFT,20050310,15:47:47,25.33,100,0,0,,P
MSFT,20050310,15:47:47,25.33,700,0,0,,T
MSFT,20050310,15:47:47,25.33,100,0,0,,P
MSFT,20050310,15:47:47,25.33,200,0,0,,C
MSFT,20050310,15:47:47,25.33,393,0,0,,P
MSFT,20050310,15:47:47,25.33,200,0,0,,C
MSFT,20050310,15:47:47,25.33,200,0,0,,C
MSFT,20050310,15:47:47,25.33,800,0,0,,C
MSFT,20050310,15:47:47,25.33,200,0,0,,C
MSFT,20050310,15:47:47,25.33,200,0,0,,C
MSFT,20050310,15:47:47,25.33,100,0,0,,P
MSFT,20050310,15:47:47,25.33,2000,0,0,,C
MSFT,20050310,15:47:47,25.33,100,0,0,,P
MSFT,20050310,15:47:47,25.33,1400,0,0,,C
MSFT,20050310,15:47:47,25.33,100,0,0,,P
MSFT,20050310,15:47:47,25.33,100,0,0,,P
MSFT,20050310,15:47:47,25.33,400,0,0,,C
MSFT,20050310,15:47:47,25.33,100,0,0,,P
MSFT,20050310,15:47:47,25.33,600,0,0,,C
MSFT,20050310,15:47:47,25.33,400,0,0,,P
MSFT,20050310,15:47:47,25.33,1000,0,0,,C
MSFT,20050310,15:47:47,25.33,1400,0,0,,C
MSFT,20050310,15:47:47,25.33,400,0,0,,C
MSFT,20050310,15:47:47,25.33,400,0,0,,C
MSFT,20050310,15:47:47,25.33,500,0,0,,C
MSFT,20050310,15:47:47,25.33,500,0,0,,C
MSFT,20050310,15:47:47,25.33,500,0,0,,C
MSFT,20050310,15:47:47,25.33,100,0,0,,T
MSFT,20050310,15:47:47,25.33,1868,0,0,,T
MSFT,20050310,15:47:47,25.33,700,0,0,,T
MSFT,20050310,15:47:47,25.33,132,0,0,,T
MSFT,20050310,15:47:47,25.33,200,0,0,,C
MSFT,20050310,15:47:47,25.33,1800,0,0,,C
MSFT,20050310,15:47:47,25.33,400,0,0,,C
MSFT,20050310,15:47:47,25.33,400,0,0,,C
MSFT,20050310,15:47:47,25.33,200,0,0,,C
MSFT,20050310,15:47:47,25.33,1800,0,0,,C
MSFT,20050310,15:47:47,25.33,200,0,0,,C
MSFT,20050310,15:47:47,25.33,400,0,0,,C
MSFT,20050310,15:47:47,25.33,200,0,0,,C
MSFT,20050310,15:47:47,25.33,400,0,0,,C
MSFT,20050310,15:47:47,25.33,400,0,0,,C
MSFT,20050310,15:47:47,25.33,100,0,0,,T
MSFT,20050310,15:47:47,25.33,100,0,0,,T
MSFT,20050310,15:47:47,25.33,200,0,0,,T
MSFT,20050310,15:47:47,25.33,200,0,0,,C
MSFT,20050310,15:47:47,25.33,100,0,0,,T
MSFT,20050310,15:47:47,25.33,200,0,0,,T
MSFT,20050310,15:47:47,25.33,100,0,0,,T
MSFT,20050310,15:47:47,25.33,100,0,0,,T
MSFT,20050310,15:47:47,25.33,100,0,0,,T
MSFT,20050310,15:47:47,25.33,400,0,0,,C
MSFT,20050310,15:47:47,25.33,200,0,0,,C
MSFT,20050310,15:47:47,25.33,400,0,0,,C
MSFT,20050310,15:47:47,25.33,200,0,0,,C
MSFT,20050310,15:47:47,25.33,200,0,0,,C
MSFT,20050310,15:47:47,25.33,600,0,0,,C
MSFT,20050310,15:47:48,25.33,7500,0,0,,T
MSFT,20050310,15:47:48,25.33,300,0,0,,P
MSFT,20050310,15:47:48,25.33,600,0,0,,P
MSFT,20050310,15:47:48,25.33,400,0,0,,P
MSFT,20050310,15:47:48,25.33,700,0,0,,T
MSFT,20050310,15:47:48,25.33,100,0,0,,T
MSFT,20050310,15:47:48,25.33,100,0,0,,T
MSFT,20050310,15:47:48,25.33,1100,0,0,,T
MSFT,20050310,15:47:48,25.33,100,0,0,,T
MSFT,20050310,15:47:48,25.33,100,0,0,,T
MSFT,20050310,15:47:48,25.33,100,0,0,,T
MSFT,20050310,15:47:48,25.33,100,0,0,,T
MSFT,20050310,15:47:48,25.33,100,0,0,,T
MSFT,20050310,15:47:48,25.33,1000,0,0,,T
MSFT,20050310,15:47:48,25.33,100,0,0,,T
MSFT,20050310,15:47:48,25.33,100,0,0,,T
MSFT,20050310,15:47:48,25.33,200,0,0,,T
MSFT,20050310,15:47:48,25.33,100,0,0,,T
MSFT,20050310,15:47:48,25.33,200,0,0,,C
MSFT,20050310,15:47:48,25.33,160,0,0,,C
MSFT,20050310,15:47:48,25.33,100,0,0,,C
MSFT,20050310,15:47:48,25.33,300,0,0,,T
MSFT,20050310,15:47:48,25.33,100,0,0,,T
MSFT,20050310,15:47:48,25.33,1000,0,0,,T
MSFT,20050310,15:47:48,25.33,324,0,0,,T
MSFT,20050310,15:47:49,25.33,2000,0,0,,T
MSFT,20050310,15:47:49,25.33,100,0,0,,T
MSFT,20050310,15:47:49,25.33,600,0,0,,T
MSFT,20050310,15:47:49,25.33,3708,0,0,,T
MSFT,20050310,15:47:49,25.33,2400,0,0,,T
MSFT,20050310,15:47:50,25.33,2592,0,0,,T
MSFT,20050310,15:47:50,25.33,100,0,0,,P
MSFT,20050310,15:47:50,25.33,600,0,0,,P
MSFT,20050310,15:47:50,25.33,100,0,0,,P
MSFT,20050310,15:47:51,25.33,200,0,0,,T
MSFT,20050310,15:47:52,25.33,600,0,0,,P
MSFT,20050310,15:47:52,25.33,200,0,0,,P
MSFT,20050310,15:47:54,25.33,10000,0,0,,T
MSFT,20050310,15:47:55,25.33,100,0,0,,T
MSFT,20050310,15:47:55,25.33,100,0,0,,T
MSFT,20050310,15:47:55,25.33,400,0,0,,P
MSFT,20050310,15:47:55,25.33,600,0,0,,P
MSFT,20050310,15:47:55,25.33,600,0,0,,P
MSFT,20050310,15:47:55,25.33,400,0,0,,P
MSFT,20050310,15:47:57,25.33,100,0,0,,T
MSFT,20050310,15:47:57,25.33,300,0,0,,T
MSFT,20050310,15:47:57,25.33,1400,0,0,,T
MSFT,20050310,15:47:57,25.33,400,0,0,,P
MSFT,20050310,15:47:57,25.33,200,0,0,,P
MSFT,20050310,15:47:58,25.33,100,0,0,,T
MSFT,20050310,15:47:58,25.33,100,0,0,,T
MSFT,20050310,15:47:59,25.33,1000,0,0,,C
MSFT,20050310,15:47:59,25.33,2000,0,0,,C
MSFT,20050310,15:47:59,25.33,400,0,0,,C
MSFT,20050310,15:47:59,25.33,400,0,0,,C
MSFT,20050310,15:47:59,25.33,2000,0,0,,C
MSFT,20050310,15:47:59,25.33,500,0,0,,C
MSFT,20050310,15:47:59,25.33,400,0,0,,C
MSFT,20050310,15:47:59,25.33,400,0,0,,C
MSFT,20050310,15:47:59,25.33,600,0,0,,C
MSFT,20050310,15:47:59,25.33,600,0,0,,C
MSFT,20050310,15:47:59,25.33,1000,0,0,,C
MSFT,20050310,15:47:59,25.33,1200,0,0,,C
MSFT,20050310,15:47:59,25.33,600,0,0,,P
MSFT,20050310,15:47:59,25.33,600,0,0,,C
MSFT,20050310,15:47:59,25.33,600,0,0,,P
MSFT,20050310,15:47:59,25.33,300,0,0,,C
MSFT,20050310,15:47:59,25.33,400,0,0,,P
MSFT,20050310,15:47:59,25.33,500,0,0,,C
MSFT,20050310,15:47:59,25.33,400,0,0,,P
MSFT,20050310,15:47:59,25.33,500,0,0,,C
MSFT,20050310,15:47:59,25.33,500,0,0,,C
MSFT,20050310,15:47:59,25.33,400,0,0,,C
MSFT,20050310,15:47:59,25.33,400,0,0,,C
MSFT,20050310,15:47:59,25.33,400,0,0,,C
MSFT,20050310,15:47:59,25.33,600,0,0,,C
MSFT,20050310,15:47:59,25.33,600,0,0,,C
MSFT,20050310,15:47:59,25.33,700,0,0,,C
MSFT,20050310,15:47:59,25.33,100,0,0,,C
MSFT,20050310,15:47:59,25.33,1400,0,0,,C
MSFT,20050310,15:47:59,25.33,600,0,0,,C
MSFT,20050310,15:47:59,25.33,400,0,0,,C
MSFT,20050310,15:47:59,25.33,1400,0,0,,C
MSFT,20050310,15:47:59,25.33,1000,0,0,,C
MSFT,20050310,15:47:59,25.33,1000,0,0,,C
MSFT,20050310,15:47:59,25.33,500,0,0,,C
MSFT,20050310,15:47:59,25.33,500,0,0,,C
MSFT,20050310,15:47:59,25.33,500,0,0,,C
MSFT,20050310,15:47:59,25.33,100,0,0,,T
MSFT,20050310,15:47:59,25.33,200,0,0,,T
MSFT,20050310,15:47:59,25.33,400,0,0,,T
MSFT,20050310,15:47:59,25.33,100,0,0,,T
MSFT,20050310,15:47:59,25.33,500,0,0,,C
MSFT,20050310,15:47:59,25.33,2000,0,0,,C
MSFT,20050310,15:47:59,25.33,3000,0,0,,C
MSFT,20050310,15:47:59,25.33,500,0,0,,C
MSFT,20050310,15:47:59,25.33,500,0,0,,C
MSFT,20050310,15:47:59,25.33,500,0,0,,C
MSFT,20050310,15:47:59,25.33,500,0,0,,C
MSFT,20050310,15:47:59,25.33,400,0,0,,P
MSFT,20050310,15:47:59,25.33,600,0,0,,P
MSFT,20050310,15:47:59,25.33,400,0,0,,P
MSFT,20050310,15:47:59,25.33,600,0,0,,P
MSFT,20050310,15:47:59,25.33,268,0,0,,P
MSFT,20050310,15:47:59,25.33,600,0,0,,P
MSFT,20050310,15:47:59,25.33,600,0,0,,P
MSFT,20050310,15:47:59,25.33,400,0,0,,P
MSFT,20050310,15:47:59,25.33,500,0,0,,P
MSFT,20050310,15:47:59,25.33,136,0,0,,P
MSFT,20050310,15:47:59,25.33,100,0,0,,C
MSFT,20050310,15:47:59,25.33,1200,0,0,,T
MSFT,20050310,15:48:01,25.33,400,0,0,,T
MSFT,20050310,15:48:01,25.33,100,0,0,,T
MSFT,20050310,15:48:01,25.33,100,0,0,,P
MSFT,20050310,15:48:01,25.33,100,0,0,,T
MSFT,20050310,15:48:01,25.33,300,0,0,,T
MSFT,20050310,15:48:01,25.33,200,0,0,,T
MSFT,20050310,15:48:02,25.33,100,0,0,,C
MSFT,20050310,15:48:02,25.34,993,0,0,,P
MSFT,20050310,15:48:02,25.34,500,0,0,,P
MSFT,20050310,15:48:02,25.34,407,0,0,,P
MSFT,20050310,15:48:05,25.33,600,0,0,,C
MSFT,20050310,15:48:05,25.33,550,0,0,,C
MSFT,20050310,15:48:06,25.33,364,0,0,,P
MSFT,20050310,15:48:06,25.33,600,0,0,,P
MSFT,20050310,15:48:06,25.33,600,0,0,,P
MSFT,20050310,15:48:06,25.33,436,0,0,,P
MSFT,20050310,15:48:11,25.33,650,0,0,,T
MSFT,20050310,15:48:16,25.34,300,0,0,,T
MSFT,20050310,15:48:16,25.33,1000,0,0,,T
MSFT,20050310,15:48:18,25.34,200,0,0,,C
MSFT,20050310,15:48:18,25.34,400,0,0,,T
MSFT,20050310,15:48:18,25.34,200,0,0,,T
MSFT,20050310,15:48:18,25.34,200,0,0,,T
MSFT,20050310,15:48:18,25.33,300,0,0,,T
MSFT,20050310,15:48:19,25.34,900,0,0,,T
MSFT,20050310,15:48:19,25.34,300,0,0,,C
MSFT,20050310,15:48:21,25.34,2200,0,0,,D
MSFT,20050310,15:48:21,25.34,800,0,0,,P
MSFT,20050310,15:48:21,25.34,400,0,0,,D
MSFT,20050310,15:48:21,25.34,200,0,0,,D
MSFT,20050310,15:48:21,25.34,300,0,0,,P
MSFT,20050310,15:48:21,25.34,800,0,0,,P
MSFT,20050310,15:48:21,25.34,500,0,0,,P
MSFT,20050310,15:48:21,25.34,4500,0,0,,P
MSFT,20050310,15:48:21,25.33,500,0,0,,C
